"","study","germplasmName","trait","predicted.value","std.error","status"
"59","Adv_Urb_21","17-27649","Grain.test.weight...lbs.bu",51.8357642228147,0.454193197213975,"Estimable"
"60","Adv_Urb_21","17-27649","Plant.height.inches",38.0684470565158,0.712843414159959,"Estimable"
"61","Adv_Urb_21","17-29513","Grain.yield...bu.ac",75.1377713536158,3.62938791263443,"Estimable"
"62","Adv_Urb_21","17-29513","Heading.time...Julian.date..JD..CO_321.0001233",133.590949997,0.536137191076142,"Estimable"
"63","Adv_Urb_21","17-29513","Grain.test.weight...lbs.bu",52.4471542899839,0.454655458505111,"Estimable"
"64","Adv_Urb_21","17-29513","Plant.height.inches",38.371609479276,0.72012088703112,"Estimable"
"65","Adv_Urb_21","17-29544","Grain.yield...bu.ac",82.2627113618454,3.61184162942571,"Estimable"
"66","Adv_Urb_21","17-29544","Heading.time...Julian.date..JD..CO_321.0001233",132.742266573991,0.533710336250102,"Estimable"
"67","Adv_Urb_21","17-29544","Grain.test.weight...lbs.bu",53.4439230487946,0.453627197130605,"Estimable"
"68","Adv_Urb_21","17-29544","Plant.height.inches",37.7897492577532,0.717146912367588,"Estimable"
"69","Adv_Urb_21","17-31124","Grain.yield...bu.ac",77.8208261012096,3.57365747312456,"Estimable"
"70","Adv_Urb_21","17-31124","Heading.time...Julian.date..JD..CO_321.0001233",134.310375266223,0.529069898289853,"Estimable"
"71","Adv_Urb_21","17-31124","Grain.test.weight...lbs.bu",55.7084051912046,0.455102932991016,"Estimable"
"72","Adv_Urb_21","17-31124","Plant.height.inches",38.1630494782594,0.712927530117419,"Estimable"
"73","Adv_Urb_21","17-31229","Grain.yield...bu.ac",68.2411048691969,3.61102638312389,"Estimable"
"74","Adv_Urb_21","17-31229","Heading.time...Julian.date..JD..CO_321.0001233",135.817830998079,0.533630584173791,"Estimable"
"75","Adv_Urb_21","17-31229","Grain.test.weight...lbs.bu",55.1088326534008,0.456727690390432,"Estimable"
"76","Adv_Urb_21","17-31229","Plant.height.inches",39.6952933784752,0.718668257120885,"Estimable"
"77","Adv_Urb_21","17-31541","Grain.yield...bu.ac",83.0201952718027,3.63883003848605,"Estimable"
"78","Adv_Urb_21","17-31541","Heading.time...Julian.date..JD..CO_321.0001233",136.690570238064,0.53614015268724,"Estimable"
"79","Adv_Urb_21","17-31541","Grain.test.weight...lbs.bu",54.1463659116613,0.45517948517512,"Estimable"
"80","Adv_Urb_21","17-31541","Plant.height.inches",41.0308055506871,0.72051980106676,"Estimable"
"81","Adv_Urb_21","17-31555","Grain.yield...bu.ac",80.9569550873195,3.62028883054404,"Estimable"
"82","Adv_Urb_21","17-31555","Heading.time...Julian.date..JD..CO_321.0001233",137.770626349141,0.533670182870636,"Estimable"
"83","Adv_Urb_21","17-31555","Grain.test.weight...lbs.bu",55.6140955808427,0.457666169262394,"Estimable"
"84","Adv_Urb_21","17-31555","Plant.height.inches",38.8980649164453,0.719256799316163,"Estimable"
"85","Adv_Urb_21","17-8057","Grain.yield...bu.ac",79.6431505264296,3.59821368814189,"Estimable"
"86","Adv_Urb_21","17-8057","Heading.time...Julian.date..JD..CO_321.0001233",138.257928258783,0.533372327332423,"Estimable"
"87","Adv_Urb_21","17-8057","Grain.test.weight...lbs.bu",55.4234226095912,0.451838405389424,"Estimable"
"88","Adv_Urb_21","17-8057","Plant.height.inches",37.9931747262343,0.71584721618324,"Estimable"
"89","Adv_Urb_21","17-8620","Grain.yield...bu.ac",80.9247149486744,3.62931045305713,"Estimable"
"90","Adv_Urb_21","17-8620","Heading.time...Julian.date..JD..CO_321.0001233",133.683990222228,0.535929580774828,"Estimable"
"91","Adv_Urb_21","17-8620","Grain.test.weight...lbs.bu",55.0778538695765,0.453793915914347,"Estimable"
"92","Adv_Urb_21","17-8620","Plant.height.inches",38.4046776694434,0.719295283248282,"Estimable"
"93","Adv_Urb_21","17-8626","Grain.yield...bu.ac",78.6963478364417,3.62479465513522,"Estimable"
"94","Adv_Urb_21","17-8626","Heading.time...Julian.date..JD..CO_321.0001233",134.202325089711,0.53411594529044,"Estimable"
"95","Adv_Urb_21","17-8626","Grain.test.weight...lbs.bu",54.6847031122805,0.458454486885249,"Estimable"
"96","Adv_Urb_21","17-8626","Plant.height.inches",35.3948756063803,0.720367558907605,"Estimable"
"97","Adv_Urb_21","17-8628","Grain.yield...bu.ac",69.5858114554059,3.58130213160394,"Estimable"
"98","Adv_Urb_21","17-8628","Heading.time...Julian.date..JD..CO_321.0001233",133.728286331426,0.529551742877026,"Estimable"
"99","Adv_Urb_21","17-8628","Grain.test.weight...lbs.bu",54.610335264876,0.457121788530372,"Estimable"
"100","Adv_Urb_21","17-8628","Plant.height.inches",38.2456492108851,0.714430558421613,"Estimable"
"101","Adv_Urb_21","17-8636","Grain.yield...bu.ac",75.8832788924662,3.57621744369404,"Estimable"
"102","Adv_Urb_21","17-8636","Heading.time...Julian.date..JD..CO_321.0001233",132.538637826691,0.529412025512127,"Estimable"
"103","Adv_Urb_21","17-8636","Grain.test.weight...lbs.bu",54.0652270895876,0.456567608282276,"Estimable"
"104","Adv_Urb_21","17-8636","Plant.height.inches",38.9563464089577,0.713831005952135,"Estimable"
"105","Adv_Urb_21","17-8749","Grain.yield...bu.ac",80.6863894708808,3.63952442318081,"Estimable"
"106","Adv_Urb_21","17-8749","Heading.time...Julian.date..JD..CO_321.0001233",136.511494749556,0.536109753709122,"Estimable"
"107","Adv_Urb_21","17-8749","Grain.test.weight...lbs.bu",53.4568971404307,0.455505956480862,"Estimable"
"108","Adv_Urb_21","17-8749","Plant.height.inches",40.9886510042582,0.719821942896246,"Estimable"
"109","Adv_Urb_21","17-8824","Grain.yield...bu.ac",83.6444478754877,3.60750246138235,"Estimable"
"110","Adv_Urb_21","17-8824","Heading.time...Julian.date..JD..CO_321.0001233",135.817272323518,0.533656049670564,"Estimable"
"111","Adv_Urb_21","17-8824","Grain.test.weight...lbs.bu",55.1773669308319,0.452810337237604,"Estimable"
"112","Adv_Urb_21","17-8824","Plant.height.inches",40.6319778675228,0.717071479201016,"Estimable"
"113","Adv_Urb_21","17-8831","Grain.yield...bu.ac",89.5509873557337,3.62730393223399,"Estimable"
"114","Adv_Urb_21","17-8831","Heading.time...Julian.date..JD..CO_321.0001233",136.848129939481,0.533760193328166,"Estimable"
"115","Adv_Urb_21","17-8831","Grain.test.weight...lbs.bu",54.486968259005,0.457708154631922,"Estimable"
"116","Adv_Urb_21","17-8831","Plant.height.inches",37.2299829485365,0.719806956728696,"Estimable"
"117","Adv_Urb_21","17-9320","Grain.yield...bu.ac",79.9163460874598,3.59849131108072,"Estimable"
"118","Adv_Urb_21","17-9320","Heading.time...Julian.date..JD..CO_321.0001233",136.34824942908,0.533529048505704,"Estimable"
"119","Adv_Urb_21","17-9320","Grain.test.weight...lbs.bu",57.2847601563639,0.452067729909072,"Estimable"
"120","Adv_Urb_21","17-9320","Plant.height.inches",41.9007532264803,0.716450812055681,"Estimable"
"121","Adv_Urb_21","17-9339","Grain.yield...bu.ac",92.6586657036515,3.59344739116358,"Estimable"
"122","Adv_Urb_21","17-9339","Heading.time...Julian.date..JD..CO_321.0001233",135.924501776999,0.533216914785091,"Estimable"
"123","Adv_Urb_21","17-9339","Grain.test.weight...lbs.bu",55.3125589346714,0.450718547330662,"Estimable"
"124","Adv_Urb_21","17-9339","Plant.height.inches",39.7013557175162,0.715266073015642,"Estimable"
"125","Adv_Urb_21","18-10212","Grain.yield...bu.ac",84.7263469172522,3.62297926731535,"Estimable"
"126","Adv_Urb_21","18-10212","Heading.time...Julian.date..JD..CO_321.0001233",135.742410191636,0.535942344935737,"Estimable"
"127","Adv_Urb_21","18-10212","Grain.test.weight...lbs.bu",51.1819468897128,0.452905913027968,"Estimable"
"128","Adv_Urb_21","18-10212","Plant.height.inches",37.539982815518,0.718968808113995,"Estimable"
"129","Adv_Urb_21","18-10216","Grain.yield...bu.ac",75.7994070282197,3.62936243197882,"Estimable"
"130","Adv_Urb_21","18-10216","Heading.time...Julian.date..JD..CO_321.0001233",134.489543192402,0.536013764956043,"Estimable"
"131","Adv_Urb_21","18-10216","Grain.test.weight...lbs.bu",53.7809581187802,0.454029657656391,"Estimable"
"132","Adv_Urb_21","18-10216","Plant.height.inches",39.683126651757,0.719889457850581,"Estimable"
"133","Adv_Urb_21","18-10768","Grain.yield...bu.ac",84.1436581077506,3.62391239397405,"Estimable"
"134","Adv_Urb_21","18-10768","Heading.time...Julian.date..JD..CO_321.0001233",135.173658669248,0.535945922538504,"Estimable"
"135","Adv_Urb_21","18-10768","Grain.test.weight...lbs.bu",55.6123813214543,0.453796286792679,"Estimable"
"136","Adv_Urb_21","18-10768","Plant.height.inches",38.8794358605541,0.719265478581113,"Estimable"
"137","Adv_Urb_21","18-11122","Grain.yield...bu.ac",82.1623495271847,3.61508883462966,"Estimable"
"138","Adv_Urb_21","18-11122","Heading.time...Julian.date..JD..CO_321.0001233",133.243491426697,0.533553618893751,"Estimable"
"139","Adv_Urb_21","18-11122","Grain.test.weight...lbs.bu",55.5673940129972,0.456452156938014,"Estimable"
"140","Adv_Urb_21","18-11122","Plant.height.inches",37.6718119055937,0.718295787488105,"Estimable"
"141","Adv_Urb_21","18-12001","Grain.yield...bu.ac",82.712253655921,3.61637212858071,"Estimable"
"142","Adv_Urb_21","18-12001","Heading.time...Julian.date..JD..CO_321.0001233",135.183822073351,0.533619686053325,"Estimable"
"143","Adv_Urb_21","18-12001","Grain.test.weight...lbs.bu",55.0388261270292,0.457083206552845,"Estimable"
"144","Adv_Urb_21","18-12001","Plant.height.inches",38.2907908708049,0.718619310942848,"Estimable"
"145","Adv_Urb_21","18-12022","Grain.yield...bu.ac",81.8896579157666,3.63636139907397,"Estimable"
"146","Adv_Urb_21","18-12022","Heading.time...Julian.date..JD..CO_321.0001233",136.011898441504,0.533810673603337,"Estimable"
"147","Adv_Urb_21","18-12022","Grain.test.weight...lbs.bu",55.0331724186375,0.459839577956088,"Estimable"
"148","Adv_Urb_21","18-12022","Plant.height.inches",38.2938223489515,0.71946754013829,"Estimable"
"149","Adv_Urb_21","18-1250","Grain.yield...bu.ac",73.5165781228812,4.93037345370941,"Estimable"
"150","Adv_Urb_21","18-1250","Heading.time...Julian.date..JD..CO_321.0001233",132.679973923694,0.533626979152388,"Estimable"
"151","Adv_Urb_21","18-1250","Grain.test.weight...lbs.bu",56.278496773987,0.635696619856059,"Estimable"
"152","Adv_Urb_21","18-1250","Plant.height.inches",37.8625929816225,0.71618843028338,"Estimable"
"153","Adv_Urb_21","18-12627","Grain.yield...bu.ac",79.6442619520897,3.63386562528251,"Estimable"
"154","Adv_Urb_21","18-12627","Heading.time...Julian.date..JD..CO_321.0001233",134.093943314527,0.535973978991542,"Estimable"
"155","Adv_Urb_21","18-12627","Grain.test.weight...lbs.bu",55.105721777732,0.454340633719272,"Estimable"
"156","Adv_Urb_21","18-12627","Plant.height.inches",37.8789330785727,0.719038895679613,"Estimable"
"157","Adv_Urb_21","18-12756","Grain.yield...bu.ac",85.9815916430485,3.60785008122681,"Estimable"
"158","Adv_Urb_21","18-12756","Heading.time...Julian.date..JD..CO_321.0001233",135.682016005595,0.533649992412546,"Estimable"
"159","Adv_Urb_21","18-12756","Grain.test.weight...lbs.bu",54.7857982822911,0.452026516581092,"Estimable"
"160","Adv_Urb_21","18-12756","Plant.height.inches",38.8401533240732,0.716318237618033,"Estimable"
"161","Adv_Urb_21","18-12772","Grain.yield...bu.ac",84.4165744974174,3.63456855798163,"Estimable"
"162","Adv_Urb_21","18-12772","Heading.time...Julian.date..JD..CO_321.0001233",136.295995614489,0.536088754946658,"Estimable"
"163","Adv_Urb_21","18-12772","Grain.test.weight...lbs.bu",54.3275865516593,0.454051321630508,"Estimable"
"164","Adv_Urb_21","18-12772","Plant.height.inches",39.8519692796094,0.719923540405891,"Estimable"
"165","Adv_Urb_21","18-12804","Grain.yield...bu.ac",88.8643569936501,3.63191056175798,"Estimable"
"166","Adv_Urb_21","18-12804","Heading.time...Julian.date..JD..CO_321.0001233",136.48217305294,0.536148733412166,"Estimable"
"167","Adv_Urb_21","18-12804","Grain.test.weight...lbs.bu",53.5686679777281,0.454492478741585,"Estimable"
"168","Adv_Urb_21","18-12804","Plant.height.inches",35.7911090431428,0.720396133692826,"Estimable"
"169","Adv_Urb_21","18-12809","Grain.yield...bu.ac",73.8909556467972,3.59971873142462,"Estimable"
"170","Adv_Urb_21","18-12809","Heading.time...Julian.date..JD..CO_321.0001233",135.831209390353,0.533256773354311,"Estimable"
"171","Adv_Urb_21","18-12809","Grain.test.weight...lbs.bu",54.439544366286,0.452036502138465,"Estimable"
"172","Adv_Urb_21","18-12809","Plant.height.inches",39.7613320873798,0.716359364135117,"Estimable"
"173","Adv_Urb_21","18-13012","Grain.yield...bu.ac",78.4345968744402,3.62808939566675,"Estimable"
"174","Adv_Urb_21","18-13012","Heading.time...Julian.date..JD..CO_321.0001233",135.476510017082,0.536082713730714,"Estimable"
"175","Adv_Urb_21","18-13012","Grain.test.weight...lbs.bu",52.7669253399155,0.453989517882066,"Estimable"
"176","Adv_Urb_21","18-13012","Plant.height.inches",33.8763590248005,0.720091492519101,"Estimable"
"177","Adv_Urb_21","18-13061","Grain.yield...bu.ac",81.5803035596756,3.59533232053262,"Estimable"
"178","Adv_Urb_21","18-13061","Heading.time...Julian.date..JD..CO_321.0001233",136.598170140237,0.533553010953793,"Estimable"
"179","Adv_Urb_21","18-13061","Grain.test.weight...lbs.bu",54.5610010695793,0.451279984393343,"Estimable"
"180","Adv_Urb_21","18-13061","Plant.height.inches",41.2281111551444,0.715763474337359,"Estimable"
"181","Adv_Urb_21","18-13635","Grain.yield...bu.ac",86.5053563806485,3.62627030214553,"Estimable"
"182","Adv_Urb_21","18-13635","Heading.time...Julian.date..JD..CO_321.0001233",137.158878012423,0.53401343626504,"Estimable"
"183","Adv_Urb_21","18-13635","Grain.test.weight...lbs.bu",53.5296249868157,0.457301611647006,"Estimable"
"184","Adv_Urb_21","18-13635","Plant.height.inches",40.3853100767214,0.719599635073077,"Estimable"
"185","Adv_Urb_21","18-13748","Grain.yield...bu.ac",86.6788121968866,3.6276481133816,"Estimable"
"186","Adv_Urb_21","18-13748","Heading.time...Julian.date..JD..CO_321.0001233",135.708396229598,0.536106378439614,"Estimable"
"187","Adv_Urb_21","18-13748","Grain.test.weight...lbs.bu",54.4128073560143,0.454542308587381,"Estimable"
"188","Adv_Urb_21","18-13748","Plant.height.inches",39.238038096197,0.719942378892104,"Estimable"
"189","Adv_Urb_21","18-13756","Grain.yield...bu.ac",86.8194938524992,3.61786227219481,"Estimable"
"190","Adv_Urb_21","18-13756","Heading.time...Julian.date..JD..CO_321.0001233",135.388990213203,0.534034338243084,"Estimable"
"191","Adv_Urb_21","18-13756","Grain.test.weight...lbs.bu",56.1947758122967,0.457661666312243,"Estimable"
"192","Adv_Urb_21","18-13756","Plant.height.inches",38.2989840127608,0.719796204303379,"Estimable"
"193","Adv_Urb_21","18-13765","Grain.yield...bu.ac",84.8609398996269,5.04066177473163,"Estimable"
"194","Adv_Urb_21","18-13765","Heading.time...Julian.date..JD..CO_321.0001233",135.822501100948,0.533550236118178,"Estimable"
"195","Adv_Urb_21","18-13765","Grain.test.weight...lbs.bu",54.4286600729437,0.643391331661572,"Estimable"
"196","Adv_Urb_21","18-13765","Plant.height.inches",38.7212609353004,0.717247262081912,"Estimable"
"197","Adv_Urb_21","18-13852","Grain.yield...bu.ac",83.1954280644914,3.61234115857788,"Estimable"
"198","Adv_Urb_21","18-13852","Heading.time...Julian.date..JD..CO_321.0001233",137.089655172819,0.533768148724538,"Estimable"
"199","Adv_Urb_21","18-13852","Grain.test.weight...lbs.bu",54.2483080200835,0.456042537917883,"Estimable"
"200","Adv_Urb_21","18-13852","Plant.height.inches",38.2787279657752,0.718434685163556,"Estimable"
"201","Adv_Urb_21","18-13954","Grain.yield...bu.ac",80.8084104181425,3.59771931972902,"Estimable"
"202","Adv_Urb_21","18-13954","Heading.time...Julian.date..JD..CO_321.0001233",136.991058015592,0.533694845089969,"Estimable"
"203","Adv_Urb_21","18-13954","Grain.test.weight...lbs.bu",54.402539750675,0.451430682434834,"Estimable"
"204","Adv_Urb_21","18-13954","Plant.height.inches",38.5708114978128,0.715877338772381,"Estimable"
"205","Adv_Urb_21","18-13965","Grain.yield...bu.ac",85.6692642313047,3.6370480040488,"Estimable"
"206","Adv_Urb_21","18-13965","Heading.time...Julian.date..JD..CO_321.0001233",136.631945366228,0.536089859962325,"Estimable"
"207","Adv_Urb_21","18-13965","Grain.test.weight...lbs.bu",54.4087467528057,0.45459458616626,"Estimable"
"208","Adv_Urb_21","18-13965","Plant.height.inches",37.9468243733217,0.720248068082664,"Estimable"
"209","Adv_Urb_21","18-14035","Grain.yield...bu.ac",80.4607451268841,3.6349944620048,"Estimable"
"210","Adv_Urb_21","18-14035","Heading.time...Julian.date..JD..CO_321.0001233",134.980771862162,0.536049557610852,"Estimable"
"211","Adv_Urb_21","18-14035","Grain.test.weight...lbs.bu",54.8399419433178,0.453634893377882,"Estimable"
"212","Adv_Urb_21","18-14035","Plant.height.inches",38.1102870380878,0.719925579178554,"Estimable"
"213","Adv_Urb_21","18-14054","Grain.yield...bu.ac",81.1503509880835,3.61809226758729,"Estimable"
"214","Adv_Urb_21","18-14054","Heading.time...Julian.date..JD..CO_321.0001233",135.60677901789,0.533829228659121,"Estimable"
"215","Adv_Urb_21","18-14054","Grain.test.weight...lbs.bu",54.3257047643434,0.459046882942389,"Estimable"
"216","Adv_Urb_21","18-14054","Plant.height.inches",36.3299799107039,0.719806548815852,"Estimable"
"217","Adv_Urb_21","18-14141","Grain.yield...bu.ac",83.1501605032166,3.62344523013536,"Estimable"
"218","Adv_Urb_21","18-14141","Heading.time...Julian.date..JD..CO_321.0001233",134.093367593968,0.533714290165593,"Estimable"
"219","Adv_Urb_21","18-14141","Grain.test.weight...lbs.bu",54.4680002537056,0.457050782327261,"Estimable"
"220","Adv_Urb_21","18-14141","Plant.height.inches",38.7672021669641,0.719255145552495,"Estimable"
"221","Adv_Urb_21","18-14238","Grain.yield...bu.ac",83.4869505319668,3.62643616786306,"Estimable"
"222","Adv_Urb_21","18-14238","Heading.time...Julian.date..JD..CO_321.0001233",135.005747777638,0.534119760341713,"Estimable"
"223","Adv_Urb_21","18-14238","Grain.test.weight...lbs.bu",56.3741222268882,0.45768720010498,"Estimable"
"224","Adv_Urb_21","18-14238","Plant.height.inches",39.1276684306819,0.719501282075449,"Estimable"
"225","Adv_Urb_21","18-14311","Grain.yield...bu.ac",89.8285029698791,3.56940833740618,"Estimable"
"226","Adv_Urb_21","18-14311","Heading.time...Julian.date..JD..CO_321.0001233",133.899887586482,0.529119840011012,"Estimable"
"227","Adv_Urb_21","18-14311","Grain.test.weight...lbs.bu",55.2128653431406,0.45562322464684,"Estimable"
"228","Adv_Urb_21","18-14311","Plant.height.inches",38.0646717023542,0.712955266639559,"Estimable"
"229","Adv_Urb_21","18-14524","Grain.yield...bu.ac",82.1311370539479,3.63099959020821,"Estimable"
"230","Adv_Urb_21","18-14524","Heading.time...Julian.date..JD..CO_321.0001233",135.130144970634,0.536151262272037,"Estimable"
"231","Adv_Urb_21","18-14524","Grain.test.weight...lbs.bu",54.6645125437164,0.45509167026972,"Estimable"
"232","Adv_Urb_21","18-14524","Plant.height.inches",37.2975993718001,0.720480129572673,"Estimable"
"233","Adv_Urb_21","18-14532","Grain.yield...bu.ac",84.3913362621487,3.62775249457758,"Estimable"
"234","Adv_Urb_21","18-14532","Heading.time...Julian.date..JD..CO_321.0001233",135.376221441049,0.533987306976211,"Estimable"
"235","Adv_Urb_21","18-14532","Grain.test.weight...lbs.bu",54.547484995814,0.457699049805067,"Estimable"
"236","Adv_Urb_21","18-14532","Plant.height.inches",36.9816575765906,0.719663438588472,"Estimable"
"237","Adv_Urb_21","18-14535","Grain.yield...bu.ac",93.0249328960041,3.63085331672098,"Estimable"
"238","Adv_Urb_21","18-14535","Heading.time...Julian.date..JD..CO_321.0001233",134.66917679786,0.536022873030451,"Estimable"
"239","Adv_Urb_21","18-14535","Grain.test.weight...lbs.bu",54.6520054748217,0.454534019514365,"Estimable"
"240","Adv_Urb_21","18-14535","Plant.height.inches",37.8265881271413,0.719517262402446,"Estimable"
"241","Adv_Urb_21","18-14538","Grain.yield...bu.ac",83.4340005219556,3.606180719466,"Estimable"
"242","Adv_Urb_21","18-14538","Heading.time...Julian.date..JD..CO_321.0001233",135.08004676905,0.534082773680361,"Estimable"
"243","Adv_Urb_21","18-14538","Grain.test.weight...lbs.bu",53.9148496440966,0.452298001940578,"Estimable"
"244","Adv_Urb_21","18-14538","Plant.height.inches",37.8156591976878,0.717039394933241,"Estimable"
"245","Adv_Urb_21","18-14932","Grain.yield...bu.ac",81.288688895692,3.62124913041996,"Estimable"
"246","Adv_Urb_21","18-14932","Heading.time...Julian.date..JD..CO_321.0001233",133.374875891236,0.533861628914406,"Estimable"
"247","Adv_Urb_21","18-14932","Grain.test.weight...lbs.bu",55.197478822755,0.455429805790763,"Estimable"
"248","Adv_Urb_21","18-14932","Plant.height.inches",37.1716733094634,0.718741877102557,"Estimable"
